scholar_id,title,authors,journal,year,citations,link,source,dosen
N6RJilIAAAAJ,Prediksi Kelayakan Pinjaman Berdasarkan Profil Risiko Nasabah Menggunakan Logistic Regression dan Random Forest,"HIA Azam, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 7 (02), 301-312, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:CHSYGLWDkRkC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Pelatihan Aplikasi Komputer untuk Penulisan Ilmiah di SMPN 1 Pagerwojo Tulungagung Jawa Timur: Computer Application Training for Scientific Writing at SMPN 1 Pagerwojo …,"Y Yamasari, A Qoiriah, RE Putra, A Prihanto, IM Suartana, A Prapanca","PengabdianMu: Jurnal Ilmiah Pengabdian kepada Masyarakat 10 (8), 1936-1943, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:xtRiw3GOFMkC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Perancangan dan Pembuatan Website Sistem Informasi untuk Unit Kegiatan Mahasiswa Pramuka Unesa dengan Implementasi Metode Design Thinking,"M Munir, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 7 (02), 276-291, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:abG-DnoFyZgC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Implementasi V-Model dalam Aplikasi Manajemen Proyek Menggunakan Firebase Berbasis PWA,"AN Anisah, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 7 (01), 148-154, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:b0M2c_1WBrUC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Sistem Pengelolaan Dan Prediksi Pemeliharaan Kendaraan Satpol PP Kota Surabaya Berbasis Website,"E Bintang, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (04), 1163-1167, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:f2IySw72cVMC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Perbandingan MFCC dan Filterbank Energies dalam Metode HMM untuk Identifikasi Genre Musik,"IAA Ramadhan, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (04), 1083-1088, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:pyW8ca7W8N0C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Implementasi Algoritma Machine Learning untuk Pengelolaan Laporan pada Website Dinas Penanaman Modal dan Pelayanan Terpadu Satu Pintu (DPMPTSP) Kota Surabaya,"NI Zaki, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (04), 1063-1075, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:D03iK_w7-QYC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Detecting Students' Comprehension Based on Sentiment Analysis of Students' Feedback,"A Qoiriah, Y Yamasari, N Rochmawati","Proceedings of the 15th International Conference on Soft Computing and …, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:yD5IFk8b50cC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Rekomendasi Prioritas Penyelesaian Masalah Berdasarkan Notulensi dari Bimbingan Skripsi dengan Machine Learning,"CZAB Sinaga, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (04), 910-923, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:rO6llkc54NcC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,KateringConnect: Solusi Terintegrasi untuk Vendor Katering,"V Febrian, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (03), 852-866, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:zA6iFVUQeVQC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Sistem Rekomendasi Drama Korea Berdasarkan Prediksi Rating dan Kemiripan Sinopsis Menggunakan Singular Value Decomposition dan Term Frequesncy-Inverse Document Frequency,"LN Sari, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (03), 804-814, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:3s1wT3WcHBgC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Analisis Sentimen Berbasis Aspek Kinerja Pemerintah Kota Surabaya Menggunakan Algoritma Naïve Bayes,"AM Akbar, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 7 (02), 539-545, 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:UxriW0iASnsC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Hyperparameter Analysis of Adam-Optimized Deep Transfer Learning for Indonesian Banknote-Denomination Recognition,"Y Yamasari, BA Sadewa, A Qoiriah, E Yohannes, RE Putra, T Ahmad","Journal of Hunan University Natural Sciences 52 (5), 2025",2025,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:EUQCXRtRnyEC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Analisis Sentimen Masyarakat Terhadap Kinerja Komisi Pemilihan Umum (KPU) Menjelang Pemilu 2024 Menggunakan Metode Support Vector Machine Dan Seleksi Fitur Information Gain,"V Rahmada, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (02), 347-358, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:70eg2SAEIzsC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Klasifikasi Kepuasan Guru SMA di Kabupaten Banyuwangi Terhadap Aplikasi Merdeka Mengajar Menggunakan Algoritma Naive Bayes,"R Amalia, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (01), 250-257, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:vV6vV6tmYwMC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Website Pelaporan Fasilitas Unesa Dengan Perankingan Penanganan Laporan Berbasis Clustering K-Means dan Named Entity Recognition,"AD Arjunantyo, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (02), 307-321, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:RYcK_YlVTxYC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Penerapan Sistem Antrian pada Pemesanan Menu di Foodcourt Unesa Ketintang Berbasis Website,"M Mahfudhoh, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (01), 119-130, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:NaGl4SEjCO4C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Game Edukasi Side-Scrolling Platformer “Petualangan Alfabet” Pengenalan Huruf Untuk Anak Usia 3-5 Tahun Berbasis Dekstop Dengan Metode Linear Congruent,"ILB Napitupulu, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 6 (01), 85-95, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:OU6Ihb5iCvQC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Implementasi Fisher Yates Shuffle pada Website Latihan Soal Japanese Language Profiency Test,"DA Gunawan, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 5 (04), 594-607, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:GnPB-g6toBAC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Applying Data Mining for Anomalies Detection on the Academic Performance of Student,"Y Yamasari, A Qoiriah, N Rochmawati, A Prapanca, A Prihanto, ...","5th Vocational Education International Conference (VEIC-5 2023), 767-771, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:YFjsv_pBGBYC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Pelatihan Pemanfaatan Internet untuk Menunjang Kreativitas Guru dalam Penyampaian Materi secara Daring,"Y Yamasari, A Qoiriah, W Yustanti, N Rochmawati, AI Nurhidayat, ...","Abdimas: Papua Journal of Community Service 6 (1), 16-24, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&pagesize=100&citation_for_view=N6RJilIAAAAJ:hMod-77fHWUC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,IMPLEMENTASI ALGORITMA APRIORI UNTUK ANALISIS POLA PEMILIHAN MENU PRE-ORDER DAN INOVASI “PAKET HEMAT” PADA PAWON LELLY,"WU HASANAH, A QOIRIAH","JOURNAL OF INFORMATICS 5 (4), 628-634, 2024",2024,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:1sJd4Hv_s6UC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Rekayasa Ulang Sistem Event Ticketing Secara Online Berbasis Website Dengan Penambahan Sistem Streaming On Site pada PT. Cipta Wisata Medika,"AS Ramadhan, A Qoiriah","Journal of Informatics and Computer Science (JINACS) 5 (02), 165-177, 2023",2023,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:JV2RwH3_ST0C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Smart Lemon autoMaker System (SLaMs) Berbasis Internet of Things (IoT),"PW Rusimamto, A Qoiriah, D Wulandari","Indonesian Journal of Engineering and Technology (INAJET) 2 (1), 30-35, 2019",2019,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:ULOm3_A8WrAC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Implementation of Computational Thinking Concepts in ICT Learning Using Scratch Programming,"A Qoiriah, E Ekohariadi, M Munoto","registration, 2018",2018,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:ufrVoPGSRksC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,RANCANG BANGUN E-CATALOG RUANG BACA JURUSAN TEKNIK INFORMATIKA UNESA,F Makhzumi,"Jurnal Manajemen Informatika 8 (2), 2018",2018,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:HoB7MX3m0LUC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,RANCANG BANGUN APLIKASI EDUKASI “ENGLISH LEARNING” BERBASIS ANDROID SEBAGAI MEDIA PEMBELAJARAN UNTUK SISWA KELAS SATU SD SESUAI KURIKULUM 2006 (Studi Kasus: SDN TENARU …,N Arindah Rohmaning Tyas,"Jurnal Manajemen Informatika 5 (2), 2016",2016,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:u-x6o8ySG0sC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Pembuatan Website Penanganan Keluhan Pelanggan di PT Midi Utama Indonesia Tbk,FB Cahyono,"Jurnal Manajemen Informatika 5 (2), 2016",2016,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:d1gkVwhDpl0C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,Go-Teacher Sistem Pencarian Guru Les Private Berbasis Web,"N Essyana, A Qoiriah","Jurnal Manajemen Informatika 6 (1), 2016",2016,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:u5HHmVD_uO8C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,PEMOGRAMAN DASAR,"A Qoiriah, R Harimurti, AI Nurhidayat","Zifatama Jawara, 0",,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:Zph67rFs4hoC,scholar,"Anita Qoiriah, S.Kom., M.Kom."
N6RJilIAAAAJ,SISTEM INFORMASI INVENTORY CONTROL PADA PERUSAHAAN INDUSTRI GAS DI PT. XYZ,A Qoiriah,,,0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=N6RJilIAAAAJ&cstart=100&pagesize=100&citation_for_view=N6RJilIAAAAJ:UebtZRa9Y70C,scholar,"Anita Qoiriah, S.Kom., M.Kom."
Em3aIV0AAAAJ,Perancangan Enterprise Architecture pada PT Semanggi Mas Sejahtera Menggunakan TOGAF,"DA Renanda, P Nerisafitra","Journal of Emerging Information Systems and Business Intelligence 4 (1), 38-49, 2023",2023,14,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:MXK_kJrjxJIC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Perancangan sistem perhitungan kebutuhan kalori sebagai pendamping gaya hidup sehat,"R Bisma, P Nerisafitra, AW Utami","Journal of Emerging Information Systems and Business Intelligence 2 (4), 2021",2021,13,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:ufrVoPGSRksC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Analisis faktor yang mempengaruhi mahasiswa dalam menggunakan website pembelajaran dengan Technology Acceptance Model (TAM),"PU Nerisafitra, FAU Susanto","Journal Information Engineering and Educational Technology) ISSN 2549, 869X, 2019",2019,12,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:d1gkVwhDpl0C,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Implementasi Sistem Informasi Geografis Jalur Pendakian Gunung Penanggungan Dengan Metode Dijkstra Dan Penerapan Fuzzy Dalam Rekomendasi Jalur,"MYY Rifendy, P Nerisafitra","Journal of Informatics and Computer Science (JINACS), 283-291, 2023",2023,10,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:5nxA0vEk-isC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Cubid Ec: Aplikasi Edukasi Berbasis Android Menggunakan Augmented Reality,"H Isron, AF Masrura, MF Aditya, DA Dermawan, P Nerisafitra","Explor. IT, 29-36, 2020",2020,7,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:ZeXyd9-uunAC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Augmented Reality sebagai Media Digital Marketing pada Kemasan Produk Menggunakan Metode Marker Based Tracking,"PA Sariyono, P Nerisafitra","Jurnal Manajemen Informatika 13 (02), 2024",2024,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:qxL8FJ1GzNcC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,CUBID EC: Aplikasi Edukasi Berbasis Android Menggunakan Augmented Reality,"AF Masrura, MF Aditya, MH Isron, DA Dermawan, P Nerisafitra","Explore IT!: Jurnal Keilmuan Dan Aplikasi Teknik Informatika 12, 29-36, 2020",2020,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:IjCSPb-OGe4C,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Implementasi Augmented Reality Pada Aplikasi Android Untuk Memperlihatkan Produk Kaktus,"EK Anggraeni, EN Fauziyah, A Adawiyyah, P Nerisafitra","Jurnal Keilmuan Dan Aplikasi Teknik Informatika 12 (1), 18-28, 2020",2020,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:9yKSN-GCB0IC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Analisis Chatbot Pendaftaran Mahasiswa Baru Menggunakan Algoritma Artificial Neural Network (Studi Kasus: Universitas Negeri Surabaya),"FF Reinfa, P Nerisafitra","Journal of Informatics and Computer Science (JINACS) 6 (03), 842-851, 2025",2025,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:7PzlFSSx8tAC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Implementation of sdg 9: Innovation in the indonesian batik industry through business digitalisation,"R Putra, P Nerisafitra, A Abidin","Journal of Lifestyle and SDGs Review 5 (2), e03433, 2025",2025,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:QIV2ME_5wuYC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Sosialisasi Dan Pelatihan Tentang Privacy Dan Keamanan Internet Pada Peserta Didik Smp Negeri 1 Waru,"MDE Susanti, GS Palupi, P Nerisafitra, RP Wibawa","Prosiding Seminar Nasional Pengabdian Kepada Masyarakat 2 (1), 489-498, 2022",2022,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:0EnyYjriUFMC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Pengembangan Desain Interaktif 3D VR-Room Patient Menggunakan Unity 3D Engine Dan Evaluasi Usability Testing,"RPN Budiarti, FA Susanto, B Riskiananto, P Nerisafitra","Jurnal Ilmiah Informatika 4 (2), 79-87, 2019",2019,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:eQOLeE2rZwMC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Pemanfaatan Canva AI Guna Meningkatkankan Kreatifitas Guru dalam Mengembangkan Media Pembelajaran di SMP Negeri 1 Pagerwojo,"R Alit, P Nerisafitra, E Yohannes","Jurnal Lintas Karsa 1 (1), 34-42, 2024",2024,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:mVmsd5A6BfQC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Optimalisasi Penggunaan Teknologi Informasi Dalam Penyusunan Media Pembelajaran Interaktif,"P Nerisafitra, RP Wibawa","SEMINAR NASIONAL PENGABDIAN KEPADA MASYARAKAT 2021 1 (1), 605-612, 2022",2022,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:LkGwnXOMwfcC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Analisis Sentimen Pengguna Sistem Pay Later Menggunakan Support Vector Machine Metode Pembobotan Lexicon,"FJ Wahidna, P Nerisafitra","Journal of Informatics and Computer Science (JINACS), 334-343, 2023",2023,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:8k81kl-MbHgC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Analysis of User Satisfaction Level of myIM3 Application Using TAM Method,P Nerisafitra,"Applied Technology and Computing Science Journal 4 (2), 130-137, 2021",2021,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:UebtZRa9Y70C,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Rancang Bangun Sistem Pendukung Keputusan Penentuan Lokasi Rumah Berbasis Metode Weighted Product (WP) di PT Blambangan Makmur Mandiri,"O Wijaya, P Nerisafitra","Journal of Informatics and Computer Science (JINACS) 7 (02), 417-425, 2025",2025,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:r0BpntZqJG4C,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Penilaian Kematangan E-Government Menggunakan Kerangka Kerja Cobit 5 (Studi Kasus: Bappeda Kabupaten Gresik),P Nerisafitra,"Journal of Emerging Information Systems and Business Intelligence 5 (1), 76-84, 2024",2024,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:_kc_bZDykSQC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,How information literacy influences student’s online risk mitigation,"GS Palupi, P Nerisafitra, R Bisma","JIEET (Journal of Information Engineering and Educational Technology) 6 (2 …, 2022",2022,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:hqOjcs7Dif8C,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
Em3aIV0AAAAJ,Rancang Bangun Program Penentuan Fitur Tekstur Citra Kuku Jari Tangan sebagai Deteksi Dini Resiko Diabetes Mellitus,"I Kurniastuti, A Andini, P Nerisafitra","Applied Technology and Computing Science Journal 2 (1), 1-9, 2019",2019,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=Em3aIV0AAAAJ&pagesize=100&citation_for_view=Em3aIV0AAAAJ:qjMakFHDy7sC,scholar,"Paramitha Nerisafitra, S.ST., M.Kom."
