course_url,mata_kuliah,kelas,meeting_number,activity_description,date
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,3,Prinsip etika dunia siber dalam aktivitas digital sehari-hari Date 19 Februari 2024,19 Februari 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,4,Menganalisis topik-topik digital terkini dan merumuskan strategi pencegahan penipuan daring Date 26 Februari 2024,26 Februari 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,5,"Penggunaan berbagai teknologi untuk menyampaikan informasi secara efektif, misalnya melalui presentasi multimedia Date 4 Maret 2024",4 Maret 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,6,Layanan cloud storage dan teknik konversi file untuk meningkatkan efisiensi kerja individu maupun tim Date 11 Maret 2024,11 Maret 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,7,Penggunaan template penulisan buku atau artikel ilmiah sesuai standar akademik Date 18 Maret 2024,18 Maret 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,8,Ujian Tengah Semester (UTS) Date 25 Maret 2024,25 Maret 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,9,Mempraktikkan penggunaan software reference management seperti Mendeley untuk pengelolaan sitasi Date 1 April 2024,1 April 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,10,Konsep e-commerce dan digital payment dalam simulasi transaksi daring Date 8 April 2024,8 April 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,11,Menganalisis aturan hukum informasi dan transaksi elektronik untuk mengkaji kepatuhan penggunaan teknologi Date 15 April 2024 Materi 11 PENGUMUMAN SATRIA DATA,15 April 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,12,Konsep Internet of Things (IoT) dan Artificial Intelligence (AI) dalam studi kasus sederhana Date 22 April 2024,22 April 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,13,Penggunaan berbagai tools Google untuk mendukung produktivitas akademik dan profesional Date 29 April 2024,29 April 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,14,Ketentuan UU ITE dan UU Perlindungan Data Pribadi pada skenario nyata Date 6 Mei 2024,6 Mei 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,15,Merancang dan mengimplementasikan proyek akhir berbasis teknologi digital yang inovatif Date 13 Mei 2024,13 Mei 2024
https://sindig.unesa.ac.id/course/3/997/literasi-digital,Literasi Digital,LD047,16,Ujian Akhir Semester (UAS) Date 20 Mei 2024,20 Mei 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,1,Konsep literasi digital dalam berbagai konteks penggunaan teknologi Date 5 Februari 2024,5 Februari 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,2,Menganalisis sejarah perkembangan teknologi untuk mengidentifikasi faktor pendorong dan arah kemajuan di masa depan Date 12 Februari 2024,12 Februari 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,3,Prinsip etika dunia siber dalam aktivitas digital sehari-hari Date 19 Februari 2024,19 Februari 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,4,Menganalisis topik-topik digital terkini dan merumuskan strategi pencegahan penipuan daring Date 26 Februari 2024 Informasi Hoax,26 Februari 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,5,"Penggunaan berbagai teknologi untuk menyampaikan informasi secara efektif, misalnya melalui presentasi multimedia Date 4 Maret 2024",4 Maret 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,6,Layanan cloud storage dan teknik konversi file untuk meningkatkan efisiensi kerja individu maupun tim Date 11 Maret 2024 Introduction to Data Science,11 Maret 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,7,Penggunaan template penulisan buku atau artikel ilmiah sesuai standar akademik Date 18 Maret 2024 sesuatu,18 Maret 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,8,Ujian Tengah Semester (UTS) Date 25 Maret 2024,25 Maret 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,9,Mempraktikkan penggunaan software reference management seperti Mendeley untuk pengelolaan sitasi Date 1 April 2024,1 April 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,10,Konsep e-commerce dan digital payment dalam simulasi transaksi daring Date 8 April 2024,8 April 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,11,Menganalisis aturan hukum informasi dan transaksi elektronik untuk mengkaji kepatuhan penggunaan teknologi Date 20 April 2024,20 April 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,12,Konsep Internet of Things (IoT) dan Artificial Intelligence (AI) dalam studi kasus sederhana Date 27 April 2024,27 April 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,13,Penggunaan berbagai tools Google untuk mendukung produktivitas akademik dan profesional Date 4 Mei 2024,4 Mei 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,14,Ketentuan UU ITE dan UU Perlindungan Data Pribadi pada skenario nyata Date 11 Mei 2024,11 Mei 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,15,Merancang dan mengimplementasikan proyek akhir berbasis teknologi digital yang inovatif Date 20 Mei 2024,20 Mei 2024
https://sindig.unesa.ac.id/course/3/1166/literasi-digital,Literasi Digital,LD045,16,Ujian Akhir Semester (UAS) Date 20 Mei 2024,20 Mei 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,1,Latar belakang diberikan mata kuliah PKn di PT Date 7 Februari 2024,7 Februari 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,2,Konsep nasionalisme dan mengimplementasikannya sebagai identitas nasional bangsa Indonesia Date 14 Februari 2024,14 Februari 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,3,Konsep integrasi nasional dan implementasinya Date 21 Februari 2024,21 Februari 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,4,Konsep konstitusi dan mampu mengidentifikasi konstitusi yang pernah berlaku serta konstitusi yang berlaku saat ini Date 28 Februari 2024,28 Februari 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,5,Membandingkan konsep kewajiban dan hak negara dan warga negara dan implementasinya Date 6 Maret 2024,6 Maret 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,6,Konsep penegakan hukum dan Hak Asasi Manusia (HAM) dan implementasi penegakan hukum dan HAM di Indonesia Date 13 Maret 2024,13 Maret 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,7,Konsep penegakan hukum dan Hak Asasi Manusia (HAM) dan implementasi penegakan hukum dan HAM di Indonesia Date 20 Maret 2024,20 Maret 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,8,"Melaksanakan penilaian formatif dengan disiplin, bertanggungjawab, menjunjung tinggi nilai-nilai kejujuran Date 27 Maret 2024",27 Maret 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,9,"Merancang desain projek kelompok dan mempresentasikannya dengan kinerja kolaborasi, bermutu, dan terukur Date 3 April 2024",3 April 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,10,"Konsep demokrasi, ciri-ciri demokrasi dan implementasi demokrasi di Indonesia dan beberapa negara Date 10 April 2024",10 April 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,11,"Konsep Wawasan Nusantara dan Geopolitik, serta mampu mengimplementasikannya dalam kehidupan berbangsa dan bernegara Date 17 April 2024",17 April 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,12,Pengertian Ketahanan Nasional dan Geostrategi serta implementasinya dalam kehidupan berbangsa dan bernegara Date 24 April 2024,24 April 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,13,"Konsep gender, seks; serta implementasinya di Indonesia dan beberapa negara Date 1 Mei 2024",1 Mei 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,14,"Pengertian korupsi dan Pendidikan Antikorupsi, dan implementasinya dalam kehidupan berbangsa dan bernegara Date 8 Mei 2024",8 Mei 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,15,"Produk projek kelompok & mempresentasikannya dengan kinerja kolaborasi, bermutu, dan terukur Date 15 Mei 2024",15 Mei 2024
https://sindig.unesa.ac.id/course/4/846/kewarganegaraan,Kewarganegaraan,PK108,16,"Melaksanakan penilaian sumatif dengan disiplin, bertanggungjawab, menjunjung tinggi nilai-nilai kejujuran Date 22 Mei 2024",22 Mei 2024
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,1,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi Date 31 Agustus 2023 RPS Pancasila 2023 File",31 Agustus 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,2,Pancasila dalam sejarah bangsa Date 7 September 2023,7 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,3,Pancasila dalam sejarah bangsa Date 14 September 2023,14 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,4,Menganalisis Pancasila sebagai sistem Filsafat Date 21 September 2023,21 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,5,Menganalisis Pancasila sebagai sistem Filsafat Date 28 September 2023,28 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,6,Menganalisis Pancasila sebagai dasar negara Date 5 Oktober 2023,5 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,7,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa Date 12 Oktober 2023,12 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,8,Ujian Tengah Semester Date 19 Oktober 2023,19 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,9,Menganalisis Pancasila sebagai ideologi Date 26 Oktober 2023,26 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,10,Menganalisis Pancasila sebagai ideologi yang inklusif Date 2 November 2023,2 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,11,Menganalisis Pancasila sebagai sumber etika Date 9 November 2023,9 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,12,Menganalisis Pancasila sebagai dasar pengembangan ilmu Date 16 November 2023,16 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,13,Menganalisis Pancasila sebagai paradigma pembangunan Date 23 November 2023,23 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,14,Menganalisis Pancasila sebagai paradigma pembangunan Date 30 November 2023,30 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,15,Menganalisis Pancasila sebagai paradigma pembangunan Mampu mengaktualisasikan nilai-nilai Pancasila dalam kehidupan kampus yang aman tanpa kekerasan Date 14 Desember 2023,14 Desember 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023A,16,Date 21 Desember 2023,21 Desember 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,1,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi Date 31 Agustus 2023 RPS Pancasila 2023 File",31 Agustus 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,2,Pancasila dalam sejarah bangsa Date 7 September 2023,7 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,3,Pancasila dalam sejarah bangsa Date 14 September 2023,14 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,4,Menganalisis Pancasila sebagai sistem Filsafat Date 21 September 2023,21 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,5,Menganalisis Pancasila sebagai sistem Filsafat Date 28 September 2023,28 September 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,6,Menganalisis Pancasila sebagai dasar negara Date 5 Oktober 2023,5 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,7,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa Date 12 Oktober 2023,12 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,8,Ujian Tengah Semester Date 19 Oktober 2023,19 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,9,Menganalisis Pancasila sebagai ideologi Date 26 Oktober 2023,26 Oktober 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,10,Menganalisis Pancasila sebagai ideologi yang inklusif Date 2 November 2023,2 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,11,Menganalisis Pancasila sebagai sumber etika Date 9 November 2023,9 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,12,Menganalisis Pancasila sebagai dasar pengembangan ilmu Date 16 November 2023,16 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,13,Menganalisis Pancasila sebagai paradigma pembangunan Date 23 November 2023,23 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,14,Menganalisis Pancasila sebagai paradigma pembangunan Date 30 November 2023,30 November 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,15,Menganalisis Pancasila sebagai paradigma pembangunan Mampu mengaktualisasikan nilai-nilai Pancasila dalam kehidupan kampus yang aman tanpa kekerasan Date 14 Desember 2023,14 Desember 2023
https://sindig.unesa.ac.id/course/8/140/pancasila,Pancasila,2023B,16,Date 21 Desember 2023,21 Desember 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,1,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi Date 31 Agustus 2023 RPS Pancasila 2023 File",31 Agustus 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,2,Pancasila dalam sejarah bangsa Date 7 September 2023,7 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,3,Pancasila dalam sejarah bangsa Date 14 September 2023,14 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,4,Menganalisis Pancasila sebagai sistem Filsafat Date 21 September 2023,21 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,5,Menganalisis Pancasila sebagai sistem Filsafat Date 28 September 2023,28 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,6,Menganalisis Pancasila sebagai dasar negara Date 5 Oktober 2023,5 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,7,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa Date 12 Oktober 2023,12 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,8,Ujian Tengah Semester Date 19 Oktober 2023,19 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,9,Menganalisis Pancasila sebagai ideologi Date 26 Oktober 2023,26 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,10,Menganalisis Pancasila sebagai ideologi yang inklusif Date 2 November 2023,2 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,11,Menganalisis Pancasila sebagai sumber etika Date 9 November 2023,9 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,12,Menganalisis Pancasila sebagai dasar pengembangan ilmu Date 16 November 2023,16 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,13,Menganalisis Pancasila sebagai paradigma pembangunan Date 23 November 2023,23 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,14,Menganalisis Pancasila sebagai paradigma pembangunan Date 30 November 2023,30 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,15,Menganalisis Pancasila sebagai paradigma pembangunan Mampu mengaktualisasikan nilai-nilai Pancasila dalam kehidupan kampus yang aman tanpa kekerasan Date 7 Desember 2023,7 Desember 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023D,16,Date 21 Desember 2023,21 Desember 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,1,"Menganalisis urgensi, tujuan dan landasan Pancasila di Perguruan Tinggi Date 31 Agustus 2023 RPS Pancasila 2023 File",31 Agustus 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,2,Pancasila dalam sejarah bangsa Date 7 September 2023,7 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,3,Pancasila dalam sejarah bangsa Date 14 September 2023,14 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,4,Menganalisis Pancasila sebagai sistem Filsafat Date 21 September 2023,21 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,5,Menganalisis Pancasila sebagai sistem Filsafat Date 28 September 2023,28 September 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,6,Menganalisis Pancasila sebagai dasar negara Date 5 Oktober 2023,5 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,7,Menganalisis Pancasila sebagai pandangan hidup dan karakter bangsa Date 12 Oktober 2023,12 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,8,Ujian Tengah Semester Date 19 Oktober 2023,19 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,9,Menganalisis Pancasila sebagai ideologi Date 26 Oktober 2023,26 Oktober 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,10,Menganalisis Pancasila sebagai ideologi yang inklusif Date 2 November 2023,2 November 2023
https://sindig.unesa.ac.id/course/6/120/pancasila,Pancasila,2023C,11,Menganalisis Pancasila sebagai sumber etika Date 9 November 2023,9 November 2023
